,Lon_N,Lat_N,Lon_S,Lat_S
1935,214.243,67.1249,60.0005,-69.702
1936,214.209,67.109,59.935,-69.6965
1937,214.175,67.0931,59.8695,-69.691
1938,214.141,67.0772,59.804,-69.6855
1939,214.107,67.0613,59.7386,-69.6801
1940,214.072,67.0454,59.6731,-69.6746
1941,214.038,67.0295,59.6076,-69.6692
1942,214.004,67.0136,59.5422,-69.6638
1943,213.97,66.9977,59.4768,-69.6584
1944,213.936,66.9818,59.4113,-69.6531
1945,213.902,66.9659,59.3459,-69.6477
1946,213.867,66.95,59.2805,-69.6424
1947,213.833,66.9341,59.2151,-69.6371
1948,213.799,66.9182,59.1497,-69.6319
1949,213.765,66.9023,59.0844,-69.6266
1950,213.73,66.8864,59.019,-69.6214
1951,213.696,66.8706,58.9537,-69.6162
1952,213.662,66.8547,58.8883,-69.611
1953,213.628,66.8388,58.823,-69.6059
1954,213.594,66.8229,58.7577,-69.6008
1955,213.559,66.807,58.6924,-69.5956
1956,213.525,66.7911,58.627,-69.5905
1957,213.491,66.7752,58.5618,-69.5855
1958,213.457,66.7594,58.4965,-69.5804
1959,213.422,66.7435,58.4312,-69.5754
1960,213.388,66.7276,58.366,-69.5704
1961,213.354,66.7117,58.3007,-69.5654
1962,213.319,66.6959,58.2355,-69.5605
1963,213.285,66.68,58.1703,-69.5555
1964,213.251,66.6641,58.105,-69.5506
1965,213.217,66.6483,58.0398,-69.5457
1966,213.182,66.6324,57.9746,-69.5408
1967,213.148,66.6166,57.9094,-69.536
1968,213.113,66.6007,57.8442,-69.5312
1969,213.079,66.5848,57.7791,-69.5264
1970,213.045,66.569,57.7139,-69.5216
1971,213.01,66.5532,57.6487,-69.5168
1972,212.976,66.5373,57.5836,-69.5121
1973,212.942,66.5215,57.5185,-69.5074
1974,212.907,66.5057,57.4534,-69.5027
1975,212.873,66.4898,57.3882,-69.498
1976,212.838,66.474,57.3231,-69.4933
1977,212.804,66.4582,57.2581,-69.4887
1978,212.769,66.4424,57.193,-69.4841
1979,212.735,66.4266,57.1279,-69.4795
1980,212.7,66.4108,57.0629,-69.475
1981,212.666,66.3949,56.9978,-69.4704
1982,212.631,66.3791,56.9328,-69.4659
1983,212.597,66.3634,56.8677,-69.4614
1984,212.562,66.3476,56.8027,-69.4569
1985,212.528,66.3318,56.7377,-69.4525
1986,212.493,66.316,56.6727,-69.4481
1987,212.459,66.3002,56.6078,-69.4437
1988,212.424,66.2845,56.5427,-69.4393
1989,212.389,66.2687,56.4778,-69.4349
1990,212.355,66.253,56.4128,-69.4306
1991,212.32,66.2372,56.3479,-69.4263
1992,212.285,66.2215,56.2829,-69.422
1993,212.251,66.2057,56.218,-69.4177
1994,212.216,66.19,56.1531,-69.4135
1995,212.181,66.1743,56.0882,-69.4092
1996,212.147,66.1585,56.0233,-69.405
1997,212.112,66.1428,55.9584,-69.4008
1998,212.077,66.1271,55.8935,-69.3967
1999,212.042,66.1114,55.8287,-69.3925
2000,212.007,66.0957,55.7638,-69.3884
2001,211.973,66.08,55.6989,-69.3843
2002,211.938,66.0644,55.6342,-69.3803
2003,211.903,66.0487,55.5693,-69.3762
2004,211.868,66.033,55.5045,-69.3722
2005,211.833,66.0174,55.4397,-69.3682
2006,211.798,66.0017,55.3749,-69.3642
2007,211.763,65.9861,55.3101,-69.3603
2008,211.728,65.9704,55.2453,-69.3563
2009,211.693,65.9548,55.1806,-69.3524
2010,211.658,65.9392,55.1158,-69.3485
2011,211.623,65.9236,55.0511,-69.3447
2012,211.588,65.908,54.9863,-69.3408
2013,211.553,65.8924,54.9216,-69.337
2014,211.518,65.8768,54.8569,-69.3332
2015,211.483,65.8612,54.7922,-69.3294
2016,211.448,65.8456,54.7275,-69.3257
2017,211.413,65.8301,54.6628,-69.3219
2018,211.378,65.8145,54.5981,-69.3182
2019,211.343,65.799,54.5335,-69.3145
2020,211.308,65.7834,54.4688,-69.3109
2021,211.272,65.7679,54.4042,-69.3072
2022,211.237,65.7524,54.3396,-69.3036
2023,211.202,65.7369,54.275,-69.3
2024,211.167,65.7214,54.2103,-69.2964
2025,211.131,65.7059,54.1457,-69.2929
2026,211.096,65.6904,54.0811,-69.2894
2027,211.061,65.675,54.0166,-69.2859
2028,211.025,65.6595,53.952,-69.2824
2029,210.99,65.6441,53.8875,-69.2789
2030,210.954,65.6286,53.8229,-69.2755
2031,210.919,65.6132,53.7583,-69.2721
2032,210.884,65.5978,53.6938,-69.2687
2033,210.848,65.5824,53.6293,-69.2653
2034,210.813,65.567,53.5648,-69.262
2035,210.777,65.5516,53.5003,-69.2587
2036,210.742,65.5362,53.4358,-69.2554
2037,210.706,65.5209,53.3713,-69.2521
2038,210.67,65.5055,53.3069,-69.2488
2039,210.635,65.4902,53.2424,-69.2456
2040,210.599,65.4749,53.178,-69.2424
2041,210.563,65.4596,53.1135,-69.2392
2042,210.528,65.4443,53.0491,-69.2361
2043,210.492,65.429,52.9847,-69.2329
2044,210.456,65.4137,52.9203,-69.2298
2045,210.421,65.3984,52.8559,-69.2267
2046,210.385,65.3832,52.7915,-69.2236
2047,210.349,65.3679,52.7272,-69.2206
2048,210.313,65.3527,52.6628,-69.2176
2049,210.277,65.3375,52.5984,-69.2146
2050,210.241,65.3223,52.5341,-69.2116
2051,210.206,65.3071,52.4698,-69.2086
2052,210.17,65.2919,52.4055,-69.2057
2053,210.134,65.2767,52.3411,-69.2028
2054,210.098,65.2616,52.2769,-69.1999
2055,210.062,65.2464,52.2126,-69.1971
2056,210.026,65.2313,52.1483,-69.1942
2057,209.99,65.2162,52.084,-69.1914
2058,209.954,65.2011,52.0198,-69.1886
2059,209.917,65.186,51.9555,-69.1858
2060,209.881,65.1709,51.8913,-69.1831
2061,209.845,65.1559,51.8271,-69.1804
2062,209.809,65.1408,51.7629,-69.1777
2063,209.773,65.1258,51.6987,-69.175
2064,209.737,65.1108,51.6345,-69.1723
2065,209.7,65.0958,51.5703,-69.1697
2066,209.664,65.0808,51.5061,-69.1671
2067,209.628,65.0658,51.442,-69.1645
2068,209.591,65.0509,51.3778,-69.1619
2069,209.555,65.0359,51.3137,-69.1594
2070,209.519,65.021,51.2496,-69.1569
2071,209.482,65.0061,51.1855,-69.1544
2072,209.446,64.9912,51.1213,-69.1519
2073,209.409,64.9763,51.0573,-69.1495
2074,209.373,64.9614,50.9932,-69.1471
2075,209.336,64.9466,50.9291,-69.1447
2076,209.3,64.9317,50.865,-69.1423
2077,209.263,64.9169,50.801,-69.1399
2078,209.227,64.9021,50.7369,-69.1376
2079,209.19,64.8873,50.6729,-69.1353
2080,209.153,64.8726,50.6089,-69.133
2081,209.117,64.8578,50.5449,-69.1307
2082,209.08,64.843,50.4809,-69.1285
2083,209.043,64.8283,50.4169,-69.1263
2084,209.006,64.8136,50.3529,-69.1241
2085,208.97,64.7989,50.2889,-69.1219
2086,208.933,64.7842,50.225,-69.1198
2087,208.896,64.7696,50.1611,-69.1177
2088,208.859,64.7549,50.0971,-69.1156
2089,208.822,64.7403,50.0332,-69.1135
2090,208.785,64.7257,49.9693,-69.1114
2091,208.748,64.7111,49.9054,-69.1094
2092,208.711,64.6965,49.8415,-69.1074
2093,208.674,64.682,49.7776,-69.1054
2094,208.637,64.6674,49.7138,-69.1035
2095,208.6,64.6529,49.6499,-69.1015
2096,208.563,64.6384,49.5861,-69.0996
2097,208.526,64.6239,49.5222,-69.0977
2098,208.489,64.6094,49.4584,-69.0958
2099,208.452,64.595,49.3946,-69.094
2100,208.415,64.5806,49.3308,-69.0922
2101,208.377,64.5661,49.267,-69.0904
2102,208.34,64.5517,49.2032,-69.0886
2103,208.303,64.5374,49.1395,-69.0868
2104,208.266,64.523,49.0757,-69.0851
2105,208.228,64.5086,49.012,-69.0834
2106,208.191,64.4943,48.9482,-69.0817
2107,208.154,64.48,48.8845,-69.0801
2108,208.116,64.4657,48.8208,-69.0784
2109,208.079,64.4515,48.7571,-69.0768
2110,208.041,64.4372,48.6935,-69.0752
2111,208.004,64.423,48.6298,-69.0737
2112,207.966,64.4088,48.5661,-69.0721
2113,207.929,64.3946,48.5024,-69.0706
2114,207.891,64.3804,48.4388,-69.0691
2115,207.854,64.3662,48.3752,-69.0676
2116,207.816,64.3521,48.3116,-69.0662
2117,207.778,64.338,48.2479,-69.0648
2118,207.741,64.3239,48.1844,-69.0633
2119,207.703,64.3098,48.1208,-69.062
2120,207.665,64.2957,48.0572,-69.0606
2121,207.627,64.2817,47.9936,-69.0593
2122,207.59,64.2677,47.9301,-69.0579
2123,207.552,64.2537,47.8665,-69.0567
2124,207.514,64.2397,47.803,-69.0554
2125,207.476,64.2257,47.7395,-69.0542
2126,207.438,64.2118,47.676,-69.0529
2127,207.4,64.1978,47.6125,-69.0517
2128,207.362,64.1839,47.549,-69.0506
2129,207.324,64.1701,47.4856,-69.0494
2130,207.286,64.1562,47.4221,-69.0483
2131,207.248,64.1424,47.3587,-69.0472
2132,207.21,64.1285,47.2952,-69.0461
2133,207.172,64.1147,47.2318,-69.045
2134,207.134,64.1009,47.1684,-69.044
2135,207.096,64.0872,47.105,-69.043
2136,207.058,64.0734,47.0416,-69.042
2137,207.02,64.0597,46.9782,-69.041
2138,206.982,64.046,46.9149,-69.0401
2139,206.943,64.0324,46.8515,-69.0392
2140,206.905,64.0187,46.7882,-69.0383
2141,206.867,64.0051,46.7248,-69.0374
2142,206.829,63.9914,46.6615,-69.0365
2143,206.79,63.9778,46.5982,-69.0357
2144,206.752,63.9643,46.5349,-69.0349
2145,206.713,63.9507,46.4716,-69.0341
2146,206.675,63.9372,46.4084,-69.0334
2147,206.637,63.9237,46.3451,-69.0326
2148,206.598,63.9102,46.2819,-69.0319
2149,206.56,63.8967,46.2186,-69.0312
2150,206.521,63.8833,46.1554,-69.0305
2151,206.483,63.8698,46.0922,-69.0299
2152,206.444,63.8564,46.029,-69.0293
2153,206.406,63.843,45.9658,-69.0287
2154,206.367,63.8297,45.9027,-69.0281
2155,206.328,63.8163,45.8395,-69.0275
2156,206.29,63.803,45.7764,-69.027
2157,206.251,63.7897,45.7132,-69.0265
2158,206.212,63.7764,45.6501,-69.026
2159,206.174,63.7632,45.587,-69.0256
2160,206.135,63.7499,45.5239,-69.0251
2161,206.096,63.7367,45.4608,-69.0247
2162,206.057,63.7235,45.3977,-69.0243
2163,206.018,63.7104,45.3346,-69.0239
2164,205.979,63.6972,45.2716,-69.0236
2165,205.941,63.6841,45.2086,-69.0232
2166,205.902,63.671,45.1455,-69.0229
2167,205.863,63.6579,45.0825,-69.0226
2168,205.824,63.6448,45.0195,-69.0224
2169,205.785,63.6318,44.9565,-69.0221
2170,205.746,63.6188,44.8936,-69.0219
2171,205.707,63.6058,44.8306,-69.0217
2172,205.668,63.5928,44.7676,-69.0216
2173,205.629,63.5799,44.7047,-69.0214
2174,205.59,63.5669,44.6418,-69.0213
2175,205.551,63.554,44.5788,-69.0212
2176,205.511,63.5411,44.5159,-69.0211
2177,205.472,63.5283,44.4531,-69.021
2178,205.433,63.5154,44.3902,-69.021
2179,205.394,63.5026,44.3273,-69.021
2180,205.355,63.4898,44.2645,-69.021
2181,205.315,63.477,44.2016,-69.021
2182,205.276,63.4643,44.1388,-69.0211
2183,205.237,63.4516,44.076,-69.0212
2184,205.198,63.4388,44.0132,-69.0213
2185,205.158,63.4261,43.9504,-69.0214
2186,205.119,63.4135,43.8876,-69.0215
2187,205.079,63.4008,43.8249,-69.0217
2188,205.04,63.3882,43.7621,-69.0219
2189,205.001,63.3756,43.6994,-69.0221
2190,204.961,63.363,43.6366,-69.0223
2191,204.922,63.3505,43.5739,-69.0226
2192,204.882,63.3379,43.5112,-69.0228
2193,204.843,63.3254,43.4485,-69.0231
2194,204.803,63.3129,43.3859,-69.0235
2195,204.764,63.3005,43.3232,-69.0238
2196,204.724,63.288,43.2606,-69.0242
2197,204.684,63.2756,43.1979,-69.0245
2198,204.645,63.2632,43.1353,-69.025
2199,204.605,63.2508,43.0727,-69.0254
2200,204.565,63.2385,43.0101,-69.0258
2201,204.526,63.2261,42.9475,-69.0263
2202,204.486,63.2138,42.8849,-69.0268
2203,204.446,63.2015,42.8224,-69.0273
2204,204.407,63.1892,42.7598,-69.0278
2205,204.367,63.177,42.6973,-69.0284
2206,204.327,63.1648,42.6348,-69.029
2207,204.287,63.1525,42.5723,-69.0296
2208,204.247,63.1404,42.5098,-69.0302
2209,204.208,63.1282,42.4473,-69.0309
2210,204.168,63.1161,42.3849,-69.0315
2211,204.128,63.1039,42.3224,-69.0322
2212,204.088,63.0918,42.26,-69.0329
2213,204.048,63.0798,42.1975,-69.0337
2214,204.008,63.0677,42.1351,-69.0344
2215,203.968,63.0557,42.0727,-69.0352
2216,203.928,63.0437,42.0103,-69.036
2217,203.888,63.0317,41.948,-69.0368
2218,203.848,63.0197,41.8856,-69.0376
2219,203.808,63.0077,41.8233,-69.0385
2220,203.768,62.9958,41.7609,-69.0394
2221,203.728,62.9839,41.6986,-69.0403
2222,203.688,62.972,41.6363,-69.0412
2223,203.648,62.9602,41.574,-69.0422
2224,203.608,62.9483,41.5117,-69.0431
2225,203.568,62.9365,41.4494,-69.0441
2226,203.527,62.9247,41.3872,-69.0451
2227,203.487,62.9129,41.325,-69.0461
2228,203.447,62.9012,41.2627,-69.0472
2229,203.407,62.8894,41.2005,-69.0483
2230,203.367,62.8777,41.1384,-69.0494
2231,203.326,62.866,41.0761,-69.0505
2232,203.286,62.8543,41.014,-69.0516
2233,203.246,62.8427,40.9518,-69.0527
2234,203.205,62.831,40.8897,-69.0539
2235,203.165,62.8194,40.8276,-69.0551
2236,203.125,62.8078,40.7654,-69.0563
2237,203.084,62.7963,40.7033,-69.0576
2238,203.044,62.7847,40.6412,-69.0588
2239,203.004,62.7732,40.5792,-69.0601
2240,202.963,62.7617,40.5171,-69.0614
2241,202.923,62.7502,40.4551,-69.0627
2242,202.882,62.7387,40.393,-69.0641
2243,202.842,62.7272,40.331,-69.0654
2244,202.802,62.7158,40.269,-69.0668
2245,202.761,62.7044,40.207,-69.0682
2246,202.721,62.693,40.145,-69.0696
2247,202.68,62.6816,40.0831,-69.0711
2248,202.639,62.6703,40.0211,-69.0726
2249,202.599,62.659,39.9592,-69.074
2250,202.558,62.6476,39.8972,-69.0755
2251,202.518,62.6363,39.8353,-69.0771
2252,202.477,62.6251,39.7734,-69.0786
2253,202.437,62.6138,39.7115,-69.0802
2254,202.396,62.6026,39.6497,-69.0817
2255,202.355,62.5914,39.5878,-69.0834
2256,202.315,62.5802,39.526,-69.085
2257,202.274,62.569,39.4642,-69.0866
2258,202.233,62.5578,39.4023,-69.0883
2259,202.193,62.5467,39.3405,-69.09
2260,202.152,62.5356,39.2788,-69.0917
2261,202.111,62.5245,39.217,-69.0934
2262,202.071,62.5134,39.1552,-69.0951
2263,202.03,62.5023,39.0935,-69.0969
2264,201.989,62.4913,39.0318,-69.0987
2265,201.948,62.4802,38.97,-69.1005
2266,201.907,62.4692,38.9083,-69.1023
2267,201.867,62.4582,38.8466,-69.1041
2268,201.826,62.4472,38.785,-69.106
2269,201.785,62.4363,38.7233,-69.1079
2270,201.744,62.4253,38.6617,-69.1098
2271,201.703,62.4144,38.6001,-69.1117
2272,201.662,62.4035,38.5385,-69.1136
2273,201.622,62.3926,38.4769,-69.1156
2274,201.581,62.3817,38.4153,-69.1175
2275,201.54,62.3709,38.3537,-69.1195
2276,201.499,62.36,38.2921,-69.1216
2277,201.458,62.3492,38.2306,-69.1236
2278,201.417,62.3384,38.169,-69.1256
2279,201.376,62.3276,38.1075,-69.1277
2280,201.335,62.3169,38.046,-69.1298
2281,201.294,62.3061,37.9845,-69.1319
2282,201.253,62.2954,37.9231,-69.134
2283,201.212,62.2846,37.8616,-69.1362
2284,201.171,62.2739,37.8002,-69.1383
2285,201.13,62.2632,37.7387,-69.1405
2286,201.089,62.2526,37.6773,-69.1427
2287,201.048,62.2419,37.6159,-69.1449
2288,201.007,62.2313,37.5545,-69.1472
2289,200.966,62.2206,37.4932,-69.1494
2290,200.925,62.21,37.4318,-69.1517
2291,200.884,62.1994,37.3704,-69.154
2292,200.843,62.1889,37.3091,-69.1563
2293,200.801,62.1783,37.2478,-69.1586
2294,200.76,62.1677,37.1865,-69.161
2295,200.719,62.1572,37.1252,-69.1633
2296,200.678,62.1467,37.0639,-69.1657
2297,200.637,62.1362,37.0027,-69.1681
2298,200.596,62.1257,36.9415,-69.1705
2299,200.555,62.1152,36.8802,-69.173
2300,200.513,62.1047,36.819,-69.1754
2301,200.472,62.0943,36.7578,-69.1779
2302,200.431,62.0839,36.6966,-69.1804
2303,200.39,62.0734,36.6354,-69.1829
2304,200.348,62.063,36.5743,-69.1854
2305,200.307,62.0526,36.5131,-69.1879
2306,200.266,62.0422,36.452,-69.1905
2307,200.225,62.0319,36.3909,-69.1931
2308,200.183,62.0215,36.3298,-69.1957
2309,200.142,62.0112,36.2687,-69.1983
2310,200.101,62.0009,36.2077,-69.2009
2311,200.06,61.9905,36.1466,-69.2035
2312,200.018,61.9802,36.0855,-69.2062
2313,199.977,61.9699,36.0245,-69.2089
2314,199.936,61.9596,35.9635,-69.2116
2315,199.894,61.9494,35.9025,-69.2143
2316,199.853,61.9391,35.8415,-69.217
2317,199.812,61.9289,35.7806,-69.2198
2318,199.77,61.9187,35.7196,-69.2225
2319,199.729,61.9084,35.6586,-69.2253
2320,199.688,61.8982,35.5977,-69.2281
2321,199.646,61.888,35.5368,-69.2309
2322,199.605,61.8778,35.4759,-69.2338
2323,199.563,61.8677,35.415,-69.2366
2324,199.522,61.8575,35.3542,-69.2395
2325,199.48,61.8473,35.2933,-69.2424
2326,199.439,61.8372,35.2325,-69.2452
2327,199.398,61.827,35.1716,-69.2482
2328,199.356,61.8169,35.1108,-69.2511
2329,199.315,61.8068,35.05,-69.254
2330,199.273,61.7967,34.9893,-69.257
2331,199.232,61.7866,34.9285,-69.26
2332,199.19,61.7765,34.8678,-69.263
2333,199.149,61.7664,34.807,-69.266
2334,199.107,61.7564,34.7463,-69.269
2335,199.066,61.7463,34.6856,-69.272
2336,199.024,61.7363,34.6249,-69.2751
2337,198.983,61.7262,34.5642,-69.2782
2338,198.941,61.7162,34.5035,-69.2812
2339,198.9,61.7062,34.4429,-69.2843
2340,198.858,61.6962,34.3822,-69.2875
2341,198.817,61.6862,34.3216,-69.2906
2342,198.775,61.6762,34.261,-69.2937
2343,198.734,61.6662,34.2004,-69.2969
2344,198.692,61.6562,34.1398,-69.3001
2345,198.65,61.6462,34.0793,-69.3033
2346,198.609,61.6362,34.0187,-69.3065
2347,198.567,61.6263,33.9582,-69.3097
2348,198.526,61.6163,33.8977,-69.313
2349,198.484,61.6064,33.8372,-69.3162
2350,198.442,61.5964,33.7767,-69.3195
2351,198.401,61.5865,33.7162,-69.3228
2352,198.359,61.5766,33.6557,-69.3261
2353,198.317,61.5666,33.5952,-69.3294
2354,198.276,61.5567,33.5348,-69.3327
2355,198.234,61.5468,33.4744,-69.336
2356,198.193,61.5369,33.414,-69.3394
2357,198.151,61.527,33.3536,-69.3428
2358,198.109,61.5171,33.2932,-69.3461
2359,198.068,61.5072,33.2328,-69.3495
2360,198.026,61.4973,33.1725,-69.353
2361,197.984,61.4874,33.1121,-69.3564
2362,197.942,61.4776,33.0518,-69.3598
2363,197.901,61.4677,32.9915,-69.3633
2364,197.859,61.4578,32.9312,-69.3667
2365,197.817,61.4479,32.871,-69.3702
2366,197.776,61.4381,32.8107,-69.3737
2367,197.734,61.4282,32.7504,-69.3772
2368,197.692,61.4184,32.6902,-69.3808
2369,197.65,61.4085,32.6299,-69.3843
2370,197.609,61.3987,32.5697,-69.3878
2371,197.567,61.3888,32.5095,-69.3914
2372,197.525,61.379,32.4494,-69.395
2373,197.483,61.3691,32.3892,-69.3986
2374,197.441,61.3593,32.329,-69.4022
2375,197.4,61.3495,32.2689,-69.4058
2376,197.358,61.3396,32.2088,-69.4094
2377,197.316,61.3298,32.1487,-69.4131
2378,197.274,61.32,32.0885,-69.4167
2379,197.232,61.3102,32.0285,-69.4204
2380,197.191,61.3003,31.9684,-69.4241
2381,197.149,61.2905,31.9083,-69.4278
2382,197.107,61.2807,31.8483,-69.4315
2383,197.065,61.2708,31.7883,-69.4352
2384,197.023,61.261,31.7282,-69.4389
2385,196.981,61.2512,31.6682,-69.4427
2386,196.939,61.2414,31.6082,-69.4464
2387,196.898,61.2315,31.5483,-69.4502
2388,196.856,61.2217,31.4883,-69.454
2389,196.814,61.2119,31.4283,-69.4578
2390,196.772,61.2021,31.3684,-69.4616
2391,196.73,61.1923,31.3085,-69.4654
2392,196.688,61.1824,31.2486,-69.4692
2393,196.646,61.1726,31.1887,-69.4731
2394,196.604,61.1628,31.1288,-69.4769
2395,196.562,61.153,31.0689,-69.4808
2396,196.52,61.1431,31.0091,-69.4847
2397,196.478,61.1333,30.9492,-69.4886
2398,196.437,61.1234,30.8894,-69.4925
2399,196.395,61.1136,30.8296,-69.4964
2400,196.353,61.1038,30.7698,-69.5003
2401,196.311,61.0939,30.71,-69.5042
2402,196.269,61.0841,30.6503,-69.5082
2403,196.227,61.0742,30.5905,-69.5121
2404,196.185,61.0644,30.5307,-69.5161
2405,196.143,61.0545,30.471,-69.5201
2406,196.101,61.0447,30.4112,-69.5241
2407,196.059,61.0348,30.3515,-69.5281
2408,196.017,61.025,30.2919,-69.5321
2409,195.975,61.0151,30.2322,-69.5361
2410,195.933,61.0052,30.1725,-69.5401
2411,195.89,60.9953,30.1128,-69.5442
2412,195.848,60.9855,30.0532,-69.5482
2413,195.806,60.9756,29.9935,-69.5523
2414,195.764,60.9657,29.9339,-69.5564
2415,195.722,60.9558,29.8743,-69.5605
2416,195.68,60.9459,29.8147,-69.5646
2417,195.638,60.936,29.7552,-69.5687
2418,195.596,60.9261,29.6956,-69.5728
2419,195.554,60.9162,29.636,-69.5769
2420,195.512,60.9063,29.5765,-69.581
2421,195.47,60.8963,29.5169,-69.5852
2422,195.427,60.8864,29.4574,-69.5893
2423,195.385,60.8764,29.3979,-69.5935
2424,195.343,60.8665,29.3384,-69.5977
2425,195.301,60.8566,29.2789,-69.6019
2426,195.259,60.8466,29.2195,-69.6061
2427,195.217,60.8366,29.16,-69.6103
2428,195.174,60.8267,29.1005,-69.6145
2429,195.132,60.8167,29.0411,-69.6187
2430,195.09,60.8067,28.9817,-69.6229
2431,195.048,60.7967,28.9223,-69.6272
2432,195.006,60.7867,28.8629,-69.6314
2433,194.963,60.7767,28.8035,-69.6357
2434,194.921,60.7666,28.7441,-69.64
2435,194.879,60.7566,28.6848,-69.6442
2436,194.837,60.7466,28.6254,-69.6485
2437,194.794,60.7365,28.5661,-69.6528
2438,194.752,60.7265,28.5067,-69.6571
2439,194.71,60.7164,28.4474,-69.6614
2440,194.667,60.7064,28.3881,-69.6658
2441,194.625,60.6963,28.3288,-69.6701
2442,194.583,60.6862,28.2695,-69.6744
2443,194.54,60.6761,28.2103,-69.6788
2444,194.498,60.666,28.151,-69.6831
2445,194.456,60.6558,28.0917,-69.6875
2446,194.413,60.6457,28.0325,-69.6919
2447,194.371,60.6356,27.9733,-69.6963
2448,194.329,60.6254,27.9141,-69.7007
2449,194.286,60.6153,27.8549,-69.705
2450,194.244,60.6051,27.7957,-69.7094
2451,194.201,60.5949,27.7365,-69.7139
2452,194.159,60.5847,27.6773,-69.7183
2453,194.116,60.5745,27.6182,-69.7227
2454,194.074,60.5643,27.559,-69.7272
2455,194.032,60.554,27.4999,-69.7316
2456,193.989,60.5438,27.4407,-69.736
2457,193.947,60.5335,27.3816,-69.7405
2458,193.904,60.5233,27.3225,-69.745
2459,193.862,60.513,27.2634,-69.7494
2460,193.819,60.5027,27.2043,-69.7539
2461,193.777,60.4924,27.1452,-69.7584
2462,193.734,60.4821,27.0862,-69.7629
2463,193.691,60.4717,27.0271,-69.7674
2464,193.649,60.4614,26.9681,-69.7719
2465,193.606,60.451,26.909,-69.7764
2466,193.564,60.4407,26.85,-69.781
2467,193.521,60.4303,26.791,-69.7855
2468,193.479,60.4199,26.732,-69.79
2469,193.436,60.4095,26.673,-69.7945
2470,193.393,60.3991,26.614,-69.7991
2471,193.351,60.3887,26.5551,-69.8037
2472,193.308,60.3782,26.4961,-69.8082
2473,193.265,60.3677,26.4371,-69.8128
2474,193.223,60.3572,26.3782,-69.8174
2475,193.18,60.3468,26.3192,-69.8219
2476,193.137,60.3363,26.2603,-69.8265
2477,193.094,60.3257,26.2014,-69.8311
2478,193.052,60.3152,26.1425,-69.8357
2479,193.009,60.3046,26.0836,-69.8403
2480,192.966,60.2941,26.0247,-69.8449
2481,192.923,60.2835,25.9658,-69.8495
2482,192.88,60.2729,25.9069,-69.8542
2483,192.838,60.2623,25.8481,-69.8588
2484,192.795,60.2517,25.7892,-69.8634
2485,192.752,60.241,25.7304,-69.8681
2486,192.709,60.2303,25.6715,-69.8727
2487,192.666,60.2197,25.6127,-69.8773
2488,192.623,60.209,25.5538,-69.882
2489,192.58,60.1983,25.4951,-69.8867
2490,192.537,60.1875,25.4362,-69.8913
2491,192.495,60.1768,25.3774,-69.896
2492,192.452,60.166,25.3186,-69.9007
2493,192.409,60.1552,25.2599,-69.9054
2494,192.366,60.1445,25.2011,-69.91
2495,192.323,60.1337,25.1423,-69.9147
2496,192.28,60.1228,25.0836,-69.9194
2497,192.237,60.112,25.0248,-69.9241
2498,192.193,60.1011,24.9661,-69.9288
2499,192.15,60.0902,24.9073,-69.9335
2500,192.107,60.0793,24.8486,-69.9383
2501,192.064,60.0684,24.7899,-69.943
2502,192.021,60.0575,24.7312,-69.9477
2503,191.978,60.0465,24.6725,-69.9524
2504,191.935,60.0356,24.6138,-69.9572
2505,191.892,60.0246,24.5551,-69.9619
2506,191.848,60.0136,24.4964,-69.9666
2507,191.805,60.0026,24.4377,-69.9714
2508,191.762,59.9915,24.3791,-69.9761
2509,191.719,59.9805,24.3204,-69.9809
2510,191.675,59.9694,24.2617,-69.9856
2511,191.632,59.9583,24.2031,-69.9904
2512,191.589,59.9472,24.1444,-69.9951
2513,191.545,59.936,24.0858,-69.9999
2514,191.502,59.9249,24.0272,-70.0047
2515,191.459,59.9137,23.9685,-70.0095
2516,191.415,59.9025,23.9099,-70.0142
2517,191.372,59.8913,23.8513,-70.019
2518,191.328,59.8801,23.7927,-70.0238
2519,191.285,59.8688,23.7341,-70.0286
2520,191.242,59.8576,23.6755,-70.0334
2521,191.198,59.8463,23.6169,-70.0382
2522,191.155,59.835,23.5583,-70.043
2523,191.111,59.8237,23.4998,-70.0478
2524,191.067,59.8123,23.4412,-70.0526
2525,191.024,59.801,23.3826,-70.0574
2526,190.98,59.7896,23.3241,-70.0622
2527,190.937,59.7782,23.2655,-70.067
2528,190.893,59.7667,23.207,-70.0718
2529,190.849,59.7553,23.1484,-70.0766
2530,190.806,59.7438,23.0898,-70.0815
2531,190.762,59.7323,23.0313,-70.0863
2532,190.718,59.7208,22.9728,-70.0911
2533,190.675,59.7093,22.9142,-70.0959
2534,190.631,59.6978,22.8557,-70.1008
2535,190.587,59.6862,22.7972,-70.1056
2536,190.543,59.6746,22.7387,-70.1105
2537,190.499,59.663,22.6801,-70.1153
2538,190.455,59.6514,22.6216,-70.1201
2539,190.412,59.6397,22.5631,-70.125
2540,190.368,59.6281,22.5047,-70.1298
2541,190.324,59.6164,22.4461,-70.1347
2542,190.28,59.6047,22.3876,-70.1395
2543,190.236,59.5929,22.3291,-70.1444
2544,190.192,59.5812,22.2707,-70.1492
2545,190.148,59.5694,22.2122,-70.1541
2546,190.104,59.5576,22.1537,-70.1589
2547,190.06,59.5458,22.0952,-70.1638
2548,190.015,59.534,22.0367,-70.1687
2549,189.971,59.5221,21.9783,-70.1735
2550,189.927,59.5103,21.9198,-70.1784
