,Lon_N,Lat_N,Lon_S,Lat_S
1321,253.665,76.8478,105.399,-75.4549
1322,253.594,76.8233,105.323,-75.4374
1323,253.523,76.7989,105.248,-75.4199
1324,253.451,76.7746,105.173,-75.4024
1325,253.38,76.7502,105.098,-75.3848
1326,253.308,76.7259,105.023,-75.3673
1327,253.237,76.7016,104.948,-75.3498
1328,253.165,76.6773,104.873,-75.3322
1329,253.094,76.6531,104.798,-75.3147
1330,253.022,76.6289,104.723,-75.2972
1331,252.951,76.6047,104.649,-75.2796
1332,252.879,76.5805,104.574,-75.2621
1333,252.807,76.5564,104.499,-75.2446
1334,252.736,76.5323,104.425,-75.227
1335,252.664,76.5082,104.35,-75.2095
1336,252.592,76.4841,104.275,-75.1919
1337,252.521,76.4601,104.201,-75.1744
1338,252.449,76.4361,104.126,-75.1569
1339,252.377,76.4121,104.052,-75.1393
1340,252.305,76.3882,103.977,-75.1218
1341,252.234,76.3643,103.903,-75.1042
1342,252.162,76.3404,103.829,-75.0867
1343,252.09,76.3165,103.754,-75.0692
1344,252.018,76.2927,103.68,-75.0516
1345,251.946,76.2688,103.606,-75.0341
1346,251.874,76.2451,103.532,-75.0165
1347,251.802,76.2213,103.458,-74.999
1348,251.73,76.1976,103.384,-74.9815
1349,251.659,76.1739,103.31,-74.9639
1350,251.587,76.1502,103.235,-74.9464
1351,251.515,76.1266,103.161,-74.9288
1352,251.443,76.1029,103.088,-74.9113
1353,251.371,76.0793,103.014,-74.8938
1354,251.298,76.0558,102.94,-74.8762
1355,251.226,76.0323,102.866,-74.8587
1356,251.154,76.0088,102.792,-74.8411
1357,251.082,75.9853,102.718,-74.8236
1358,251.01,75.9618,102.645,-74.8061
1359,250.938,75.9384,102.571,-74.7885
1360,250.866,75.915,102.497,-74.771
1361,250.794,75.8916,102.424,-74.7535
1362,250.722,75.8683,102.35,-74.7359
1363,250.65,75.845,102.276,-74.7184
1364,250.577,75.8217,102.203,-74.7009
1365,250.505,75.7985,102.129,-74.6834
1366,250.433,75.7752,102.056,-74.6658
1367,250.361,75.752,101.983,-74.6483
1368,250.289,75.7289,101.909,-74.6308
1369,250.217,75.7057,101.836,-74.6133
1370,250.144,75.6826,101.762,-74.5957
1371,250.072,75.6595,101.689,-74.5782
1372,250,75.6365,101.616,-74.5607
1373,249.928,75.6134,101.543,-74.5432
1374,249.855,75.5904,101.469,-74.5257
1375,249.783,75.5675,101.396,-74.5082
1376,249.711,75.5445,101.323,-74.4907
1377,249.639,75.5216,101.25,-74.4732
1378,249.566,75.4987,101.177,-74.4557
1379,249.494,75.4759,101.104,-74.4382
1380,249.422,75.453,101.031,-74.4207
1381,249.349,75.4303,100.958,-74.4032
1382,249.277,75.4075,100.885,-74.3857
1383,249.205,75.3847,100.812,-74.3682
1384,249.132,75.362,100.739,-74.3507
1385,249.06,75.3393,100.666,-74.3332
1386,248.988,75.3167,100.593,-74.3157
1387,248.916,75.2941,100.521,-74.2982
1388,248.843,75.2715,100.448,-74.2808
1389,248.771,75.2489,100.375,-74.2633
1390,248.699,75.2264,100.302,-74.2458
1391,248.626,75.2038,100.23,-74.2284
1392,248.554,75.1814,100.157,-74.2109
1393,248.482,75.1589,100.084,-74.1934
1394,248.409,75.1365,100.012,-74.176
1395,248.337,75.1141,99.939,-74.1585
1396,248.265,75.0917,99.8664,-74.1411
1397,248.192,75.0694,99.7939,-74.1236
1398,248.12,75.0471,99.7213,-74.1062
1399,248.048,75.0248,99.6488,-74.0887
1400,247.975,75.0025,99.5764,-74.0713
1401,247.903,74.9803,99.5039,-74.0539
1402,247.831,74.9581,99.4315,-74.0364
1403,247.759,74.936,99.3591,-74.019
1404,247.686,74.9138,99.2867,-74.0016
1405,247.614,74.8917,99.2144,-73.9842
1406,247.542,74.8697,99.142,-73.9668
1407,247.469,74.8476,99.0697,-73.9494
1408,247.397,74.8256,98.9974,-73.932
1409,247.325,74.8036,98.9252,-73.9146
1410,247.253,74.7816,98.8529,-73.8972
1411,247.18,74.7597,98.7807,-73.8798
1412,247.108,74.7378,98.7085,-73.8624
1413,247.036,74.7159,98.6364,-73.845
1414,246.964,74.6941,98.5642,-73.8277
1415,246.891,74.6723,98.4921,-73.8103
1416,246.819,74.6505,98.42,-73.7929
1417,246.747,74.6287,98.3478,-73.7756
1418,246.675,74.607,98.2758,-73.7582
1419,246.603,74.5853,98.2038,-73.7409
1420,246.531,74.5636,98.1317,-73.7235
1421,246.458,74.542,98.0597,-73.7062
1422,246.386,74.5204,97.9878,-73.6889
1423,246.314,74.4988,97.9158,-73.6715
1424,246.242,74.4773,97.8438,-73.6542
1425,246.17,74.4557,97.7719,-73.6369
1426,246.098,74.4342,97.7,-73.6196
1427,246.026,74.4128,97.6281,-73.6023
1428,245.954,74.3913,97.5563,-73.585
1429,245.881,74.3699,97.4844,-73.5677
1430,245.809,74.3486,97.4126,-73.5505
1431,245.737,74.3272,97.3408,-73.5332
1432,245.665,74.3059,97.269,-73.5159
1433,245.593,74.2846,97.1972,-73.4986
1434,245.521,74.2633,97.1255,-73.4814
1435,245.449,74.2421,97.0537,-73.4641
1436,245.377,74.2209,96.982,-73.4469
1437,245.305,74.1997,96.9103,-73.4297
1438,245.234,74.1786,96.8386,-73.4124
1439,245.162,74.1575,96.7669,-73.3952
1440,245.09,74.1364,96.6953,-73.378
1441,245.018,74.1153,96.6236,-73.3608
1442,244.946,74.0943,96.552,-73.3436
1443,244.874,74.0733,96.4804,-73.3264
1444,244.802,74.0523,96.4088,-73.3092
1445,244.731,74.0314,96.3372,-73.2921
1446,244.659,74.0105,96.2657,-73.2749
1447,244.587,73.9896,96.1942,-73.2577
1448,244.515,73.9688,96.1226,-73.2406
1449,244.444,73.9479,96.0511,-73.2234
1450,244.372,73.9271,95.9796,-73.2063
1451,244.3,73.9064,95.9081,-73.1891
1452,244.229,73.8856,95.8367,-73.172
1453,244.157,73.8649,95.7652,-73.1549
1454,244.085,73.8443,95.6938,-73.1378
1455,244.014,73.8236,95.6223,-73.1207
1456,243.942,73.803,95.551,-73.1036
1457,243.871,73.7824,95.4796,-73.0866
1458,243.799,73.7618,95.4081,-73.0695
1459,243.728,73.7413,95.3368,-73.0524
1460,243.656,73.7208,95.2654,-73.0354
1461,243.585,73.7003,95.1941,-73.0183
1462,243.513,73.6799,95.1228,-73.0013
1463,243.442,73.6594,95.0515,-72.9843
1464,243.371,73.6391,94.9802,-72.9672
1465,243.299,73.6187,94.9088,-72.9502
1466,243.228,73.5984,94.8376,-72.9332
1467,243.157,73.5781,94.7663,-72.9162
1468,243.085,73.5578,94.695,-72.8993
1469,243.014,73.5375,94.6238,-72.8823
1470,242.943,73.5173,94.5526,-72.8653
1471,242.872,73.4971,94.4813,-72.8484
1472,242.801,73.477,94.4101,-72.8314
1473,242.73,73.4568,94.3389,-72.8145
1474,242.658,73.4367,94.2678,-72.7976
1475,242.587,73.4167,94.1966,-72.7807
1476,242.516,73.3966,94.1254,-72.7638
1477,242.445,73.3766,94.0542,-72.7469
1478,242.374,73.3566,93.9831,-72.73
1479,242.304,73.3367,93.9119,-72.7132
1480,242.233,73.3167,93.8408,-72.6963
1481,242.162,73.2968,93.7697,-72.6795
1482,242.091,73.2769,93.6986,-72.6627
1483,242.02,73.2571,93.6275,-72.6458
1484,241.949,73.2373,93.5564,-72.629
1485,241.879,73.2175,93.4853,-72.6122
1486,241.808,73.1977,93.4142,-72.5954
1487,241.737,73.178,93.3432,-72.5786
1488,241.667,73.1583,93.2722,-72.5619
1489,241.596,73.1386,93.2011,-72.5451
1490,241.526,73.1189,93.1301,-72.5284
1491,241.455,73.0993,93.059,-72.5116
1492,241.385,73.0797,92.988,-72.4949
1493,241.314,73.0602,92.917,-72.4782
1494,241.244,73.0406,92.846,-72.4615
1495,241.173,73.0211,92.775,-72.4448
1496,241.103,73.0016,92.704,-72.4282
1497,241.033,72.9822,92.6331,-72.4115
1498,240.962,72.9628,92.5621,-72.3949
1499,240.892,72.9434,92.4911,-72.3782
1500,240.822,72.924,92.4202,-72.3616
1501,240.752,72.9046,92.3492,-72.345
1502,240.682,72.8853,92.2783,-72.3284
1503,240.612,72.866,92.2073,-72.3118
1504,240.542,72.8468,92.1364,-72.2952
1505,240.472,72.8275,92.0655,-72.2787
1506,240.402,72.8083,91.9946,-72.2622
1507,240.332,72.7892,91.9237,-72.2456
1508,240.262,72.77,91.8528,-72.2291
1509,240.192,72.7509,91.7819,-72.2126
1510,240.123,72.7318,91.711,-72.1961
1511,240.053,72.7127,91.6401,-72.1796
1512,239.983,72.6937,91.5692,-72.1631
1513,239.913,72.6747,91.4984,-72.1467
1514,239.844,72.6557,91.4275,-72.1302
1515,239.774,72.6367,91.3566,-72.1138
1516,239.705,72.6178,91.2858,-72.0974
1517,239.635,72.5989,91.2149,-72.081
1518,239.566,72.58,91.144,-72.0647
1519,239.496,72.5611,91.0732,-72.0483
1520,239.427,72.5423,91.0024,-72.032
1521,239.358,72.5235,90.9315,-72.0156
1522,239.289,72.5047,90.8607,-71.9993
1523,239.219,72.486,90.7899,-71.983
1524,239.15,72.4673,90.7191,-71.9668
1525,239.081,72.4486,90.6483,-71.9505
1526,239.012,72.4299,90.5775,-71.9342
1527,238.943,72.4113,90.5067,-71.9178
1528,238.874,72.3926,90.4359,-71.9018
1529,238.805,72.3741,90.3651,-71.8855
1530,238.736,72.3555,90.2943,-71.8693
1531,238.667,72.337,90.2235,-71.8531
1532,238.599,72.3184,90.1527,-71.8373
1533,238.53,72.3,90.0819,-71.8206
1534,238.461,72.2815,90.0111,-71.7997
1535,238.393,72.2631,89.9404,-71.7884
1536,238.324,72.2447,89.8696,-71.7727
1537,238.256,72.2263,89.7988,-71.7562
1538,238.187,72.2079,89.7281,-71.7405
1539,238.119,72.1896,89.6573,-71.724
1540,238.05,72.1713,89.5865,-71.7083
1541,237.982,72.153,89.5157,-71.6922
1542,237.914,72.1348,89.445,-71.676
1543,237.846,72.1165,89.3742,-71.6601
1544,237.777,72.0984,89.3035,-71.6442
1545,237.709,72.0802,89.2328,-71.6282
1546,237.641,72.062,89.162,-71.6122
1547,237.573,72.0439,89.0912,-71.5963
1548,237.505,72.0258,89.0205,-71.5805
1549,237.437,72.0077,88.9498,-71.5646
1550,237.37,71.9897,88.879,-71.5487
1551,237.302,71.9716,88.8083,-71.5328
1552,237.234,71.9536,88.7375,-71.517
1553,237.166,71.9357,88.6668,-71.5012
1554,237.099,71.9177,88.5961,-71.4853
1555,237.031,71.8998,88.5254,-71.4696
1556,236.964,71.8819,88.4546,-71.4538
1557,236.896,71.864,88.3839,-71.4381
1558,236.829,71.8462,88.3132,-71.4223
1559,236.761,71.8283,88.2425,-71.4066
1560,236.694,71.8105,88.1718,-71.3909
1561,236.627,71.7928,88.101,-71.3753
1562,236.56,71.775,88.0303,-71.3596
1563,236.493,71.7573,87.9596,-71.344
1564,236.426,71.7396,87.8889,-71.3283
1565,236.359,71.7219,87.8182,-71.3128
1566,236.292,71.7042,87.7474,-71.2972
1567,236.225,71.6866,87.6767,-71.2816
1568,236.158,71.669,87.606,-71.2661
1569,236.091,71.6514,87.5353,-71.2506
1570,236.024,71.6338,87.4646,-71.2351
1571,235.958,71.6163,87.3938,-71.2196
1572,235.891,71.5988,87.3232,-71.2041
1573,235.825,71.5813,87.2524,-71.1887
1574,235.758,71.5638,87.1817,-71.1732
1575,235.692,71.5464,87.111,-71.1579
1576,235.625,71.5289,87.0403,-71.1424
1577,235.559,71.5115,86.9696,-71.1271
1578,235.493,71.4942,86.8988,-71.1118
1579,235.427,71.4768,86.8281,-71.0964
1580,235.361,71.4595,86.7574,-71.0811
1581,235.295,71.4422,86.6867,-71.0658
1582,235.229,71.4249,86.616,-71.0506
1583,235.163,71.4076,86.5453,-71.0353
1584,235.097,71.3904,86.4745,-71.0201
1585,235.031,71.3732,86.4038,-71.0049
1586,234.965,71.356,86.3331,-70.9897
1587,234.9,71.3388,86.2624,-70.9745
1588,234.834,71.3217,86.1917,-70.9594
1589,234.769,71.3045,86.121,-70.9443
1590,234.703,71.2874,86.0502,-70.9292
1591,234.638,71.2703,85.9795,-70.9141
1592,234.572,71.2533,85.9088,-70.8991
1593,234.507,71.2362,85.8381,-70.884
1594,234.442,71.2192,85.7674,-70.869
1595,234.377,71.2022,85.6966,-70.854
1596,234.312,71.1852,85.6259,-70.8391
1597,234.247,71.1683,85.5552,-70.8241
1598,234.182,71.1514,85.4844,-70.8092
1599,234.117,71.1345,85.4137,-70.7943
1600,234.052,71.1176,85.343,-70.7794
1601,233.987,71.1007,85.2722,-70.7646
1602,233.923,71.0839,85.2015,-70.7497
1603,233.858,71.067,85.1308,-70.7349
1604,233.794,71.0502,85.06,-70.7201
1605,233.729,71.0334,84.9893,-70.7053
1606,233.665,71.0167,84.9185,-70.6906
1607,233.6,70.9999,84.8478,-70.6759
1608,233.536,70.9832,84.7771,-70.6612
1609,233.472,70.9665,84.7063,-70.6465
1610,233.408,70.9498,84.6356,-70.6319
1611,233.344,70.9332,84.5648,-70.6172
1612,233.28,70.9165,84.4941,-70.6026
1613,233.216,70.8999,84.4233,-70.5881
1614,233.152,70.8833,84.3526,-70.5735
1615,233.088,70.8667,84.2818,-70.5589
1616,233.024,70.8502,84.2111,-70.5444
1617,232.961,70.8336,84.1403,-70.5299
1618,232.897,70.8171,84.0695,-70.5155
1619,232.833,70.8006,83.9988,-70.501
1620,232.77,70.7841,83.928,-70.4866
1621,232.707,70.7677,83.8572,-70.4722
1622,232.643,70.7512,83.7865,-70.4579
1623,232.58,70.7348,83.7157,-70.4435
1624,232.517,70.7184,83.6449,-70.4292
1625,232.454,70.702,83.5742,-70.4149
1626,232.391,70.6856,83.5034,-70.4006
1627,232.328,70.6693,83.4326,-70.3864
1628,232.265,70.653,83.3618,-70.3721
1629,232.202,70.6367,83.291,-70.3579
1630,232.139,70.6204,83.2202,-70.3438
1631,232.077,70.6041,83.1494,-70.3296
1632,232.014,70.5879,83.0787,-70.3155
1633,231.952,70.5716,83.0078,-70.3014
1634,231.889,70.5554,82.937,-70.2873
1635,231.827,70.5392,82.8662,-70.2733
1636,231.764,70.523,82.7954,-70.2593
1637,231.702,70.5069,82.7246,-70.2453
1638,231.64,70.4907,82.6538,-70.2313
1639,231.578,70.4746,82.583,-70.2173
1640,231.516,70.4585,82.5122,-70.2034
1641,231.454,70.4424,82.4414,-70.1895
1642,231.392,70.4263,82.3706,-70.1757
1643,231.33,70.4103,82.2997,-70.1618
1644,231.269,70.3942,82.2289,-70.148
1645,231.207,70.3782,82.1581,-70.1342
1646,231.145,70.3622,82.0872,-70.1205
1647,231.084,70.3462,82.0164,-70.1067
1648,231.022,70.3302,81.9456,-70.093
1649,230.961,70.3143,81.8748,-70.0793
1650,230.9,70.2984,81.8039,-70.0657
1651,230.839,70.2824,81.7331,-70.052
1652,230.777,70.2665,81.6622,-70.0384
1653,230.716,70.2506,81.5914,-70.0249
1654,230.655,70.2348,81.5205,-70.0113
1655,230.594,70.2189,81.4497,-69.9978
1656,230.534,70.2031,81.3788,-69.9843
1657,230.473,70.1873,81.308,-69.9708
1658,230.412,70.1715,81.2371,-69.9574
1659,230.352,70.1557,81.1662,-69.944
1660,230.291,70.1399,81.0954,-69.9306
1661,230.231,70.1241,81.0245,-69.9172
1662,230.17,70.1084,80.9536,-69.9039
1663,230.11,70.0927,80.8827,-69.8906
1664,230.05,70.077,80.8119,-69.8773
1665,229.989,70.0613,80.741,-69.8641
1666,229.929,70.0456,80.6701,-69.8508
1667,229.869,70.0299,80.5992,-69.8376
1668,229.809,70.0143,80.5283,-69.8245
1669,229.75,69.9986,80.4574,-69.8113
1670,229.69,69.983,80.3865,-69.7982
1671,229.63,69.9674,80.3156,-69.7851
1672,229.57,69.9518,80.2447,-69.7721
1673,229.511,69.9362,80.1738,-69.759
1674,229.451,69.9207,80.1029,-69.7461
1675,229.392,69.9051,80.032,-69.7331
1676,229.333,69.8896,79.9611,-69.7202
1677,229.273,69.8741,79.8902,-69.7073
1678,229.214,69.8586,79.8193,-69.6944
1679,229.155,69.8431,79.7484,-69.6815
1680,229.096,69.8276,79.6774,-69.6687
1681,229.037,69.8121,79.6065,-69.6559
1682,228.978,69.7967,79.5356,-69.6431
1683,228.92,69.7812,79.4646,-69.6304
1684,228.861,69.7658,79.3937,-69.6177
1685,228.802,69.7504,79.3228,-69.605
1686,228.744,69.735,79.2518,-69.5924
1687,228.685,69.7196,79.1809,-69.5797
1688,228.627,69.7043,79.1099,-69.5671
1689,228.568,69.6889,79.039,-69.5546
1690,228.51,69.6736,78.968,-69.5421
1691,228.452,69.6582,78.8971,-69.5296
1692,228.394,69.6429,78.8261,-69.5171
1693,228.336,69.6276,78.7551,-69.5047
1694,228.278,69.6123,78.6842,-69.4922
1695,228.22,69.597,78.6132,-69.4799
1696,228.162,69.5818,78.5422,-69.4675
1697,228.105,69.5665,78.4713,-69.4552
1698,228.047,69.5513,78.4003,-69.4429
1699,227.989,69.536,78.3293,-69.4306
1700,227.932,69.5208,78.2584,-69.4184
1701,227.874,69.5056,78.1873,-69.4062
1702,227.817,69.4904,78.1164,-69.394
1703,227.76,69.4752,78.0454,-69.3819
1704,227.703,69.46,77.9744,-69.3698
1705,227.646,69.4449,77.9034,-69.3577
1706,227.589,69.4297,77.8324,-69.3457
1707,227.532,69.4146,77.7614,-69.3336
1708,227.475,69.3995,77.6904,-69.3217
1709,227.418,69.3843,77.6194,-69.3097
1710,227.361,69.3692,77.5484,-69.2978
1711,227.305,69.3541,77.4774,-69.2859
1712,227.248,69.3391,77.4064,-69.274
1713,227.192,69.324,77.3354,-69.2622
1714,227.135,69.3089,77.2644,-69.2504
1715,227.079,69.2939,77.1934,-69.2386
1716,227.023,69.2788,77.1224,-69.2269
1717,226.966,69.2638,77.0513,-69.2152
1718,226.91,69.2488,76.9803,-69.2035
1719,226.854,69.2338,76.9093,-69.1919
1720,226.798,69.2188,76.8383,-69.1803
1721,226.743,69.2038,76.7672,-69.1687
1722,226.687,69.1888,76.6962,-69.1572
1723,226.631,69.1738,76.6252,-69.1457
1724,226.575,69.1589,76.5541,-69.1342
1725,226.52,69.1439,76.4831,-69.1227
1726,226.464,69.129,76.412,-69.1113
1727,226.409,69.114,76.341,-69.0999
1728,226.354,69.0991,76.27,-69.0886
1729,226.298,69.0842,76.1989,-69.0772
1730,226.243,69.0693,76.1279,-69.066
1731,226.188,69.0544,76.0568,-69.0547
1732,226.133,69.0395,75.9858,-69.0435
1733,226.078,69.0246,75.9147,-69.0323
1734,226.023,69.0097,75.8437,-69.0211
1735,225.968,68.9949,75.7726,-69.01
1736,225.914,68.98,75.7016,-68.9989
1737,225.859,68.9652,75.6305,-68.9878
1738,225.804,68.9503,75.5594,-68.9768
1739,225.75,68.9355,75.4884,-68.9658
1740,225.696,68.9207,75.4173,-68.9548
1741,225.641,68.9059,75.3462,-68.9439
1742,225.587,68.8911,75.2752,-68.933
1743,225.533,68.8763,75.2041,-68.9221
1744,225.479,68.8615,75.133,-68.9113
1745,225.425,68.8467,75.062,-68.9005
1746,225.371,68.8319,74.9909,-68.8898
1747,225.317,68.8172,74.9198,-68.879
1748,225.263,68.8024,74.8488,-68.8683
1749,225.209,68.7876,74.7777,-68.8577
1750,225.155,68.7729,74.7066,-68.847
1751,225.102,68.7582,74.6355,-68.8364
1752,225.048,68.7434,74.5645,-68.8259
1753,224.995,68.7287,74.4934,-68.8153
1754,224.942,68.714,74.4223,-68.8048
1755,224.888,68.6993,74.3512,-68.7944
1756,224.835,68.6846,74.2801,-68.7839
1757,224.782,68.6699,74.209,-68.7735
1758,224.729,68.6552,74.138,-68.7632
1759,224.676,68.6405,74.0669,-68.7528
1760,224.623,68.6258,73.9958,-68.7425
1761,224.57,68.6112,73.9247,-68.7323
1762,224.517,68.5965,73.8536,-68.722
1763,224.464,68.5819,73.7825,-68.7119
1764,224.412,68.5672,73.7114,-68.7017
1765,224.359,68.5526,73.6404,-68.6916
1766,224.307,68.5379,73.5692,-68.6815
1767,224.254,68.5233,73.4982,-68.6714
1768,224.202,68.5087,73.4271,-68.6614
1769,224.15,68.494,73.356,-68.6514
1770,224.098,68.4794,73.2849,-68.6414
1771,224.045,68.4648,73.2138,-68.6315
1772,223.993,68.4502,73.1427,-68.6216
1773,223.941,68.4356,73.0716,-68.6118
1774,223.889,68.421,73.0005,-68.6019
1775,223.838,68.4064,72.9294,-68.5921
1776,223.786,68.3918,72.8583,-68.5824
1777,223.734,68.3773,72.7872,-68.5727
1778,223.682,68.3627,72.7162,-68.563
1779,223.631,68.3481,72.6451,-68.5533
1780,223.579,68.3335,72.574,-68.5437
1781,223.528,68.319,72.5029,-68.5341
1782,223.477,68.3044,72.4318,-68.5246
1783,223.425,68.2899,72.3607,-68.5151
1784,223.374,68.2753,72.2896,-68.5056
1785,223.323,68.2608,72.2185,-68.4962
1786,223.272,68.2463,72.1474,-68.4868
1787,223.221,68.2317,72.0763,-68.4774
1788,223.17,68.2172,72.0052,-68.4681
1789,223.119,68.2027,71.9342,-68.4588
1790,223.068,68.1882,71.8631,-68.4495
1791,223.018,68.1736,71.792,-68.4403
1792,222.967,68.1591,71.7209,-68.431
1793,222.916,68.1446,71.6498,-68.4219
1794,222.866,68.1301,71.5788,-68.4128
1795,222.815,68.1156,71.5077,-68.4037
1796,222.765,68.1011,71.4366,-68.3946
1797,222.715,68.0866,71.3655,-68.3856
1798,222.664,68.0721,71.2944,-68.3766
1799,222.614,68.0577,71.2233,-68.3676
1800,222.564,68.0432,71.1522,-68.3587
1801,222.514,68.0287,71.0812,-68.3498
1802,222.464,68.0142,71.0101,-68.341
1803,222.414,67.9997,70.939,-68.3322
1804,222.364,67.9853,70.868,-68.3234
1805,222.315,67.9708,70.7969,-68.3147
1806,222.265,67.9563,70.7258,-68.306
1807,222.215,67.9419,70.6548,-68.2973
1808,222.166,67.9274,70.5837,-68.2886
1809,222.116,67.913,70.5126,-68.28
1810,222.067,67.8985,70.4416,-68.2715
1811,222.017,67.8841,70.3705,-68.263
1812,221.968,67.8696,70.2994,-68.2545
1813,221.919,67.8552,70.2283,-68.246
1814,221.87,67.8407,70.1573,-68.2376
1815,221.82,67.8263,70.0862,-68.2292
1816,221.771,67.8119,70.0152,-68.2208
1817,221.722,67.7974,69.9442,-68.2125
1818,221.673,67.783,69.8731,-68.2042
1819,221.625,67.7686,69.8021,-68.196
1820,221.576,67.7541,69.731,-68.1878
1821,221.527,67.7397,69.66,-68.1796
1822,221.478,67.7253,69.589,-68.1714
1823,221.43,67.7109,69.5179,-68.1633
1824,221.381,67.6965,69.4469,-68.1553
1825,221.333,67.6821,69.3759,-68.1472
1826,221.284,67.6676,69.3048,-68.1392
1827,221.236,67.6532,69.2338,-68.1313
1828,221.188,67.6388,69.1628,-68.1233
1829,221.139,67.6244,69.0918,-68.1155
1830,221.091,67.61,69.0208,-68.1076
1831,221.043,67.5956,68.9497,-68.0998
1832,220.995,67.5812,68.8788,-68.092
1833,220.947,67.5668,68.8077,-68.0842
1834,220.899,67.5524,68.7368,-68.0765
1835,220.851,67.538,68.6657,-68.0688
1836,220.803,67.5236,68.5947,-68.0612
1837,220.755,67.5092,68.5237,-68.0536
1838,220.708,67.4948,68.4528,-68.046
1839,220.66,67.4804,68.3818,-68.0385
1840,220.612,67.466,68.3108,-68.031
1841,220.565,67.4516,68.2398,-68.0235
1842,220.517,67.4372,68.1689,-68.0161
1843,220.47,67.4228,68.0979,-68.0087
1844,220.423,67.4085,68.0269,-68.0014
1845,220.375,67.3941,67.9559,-67.994
1846,220.328,67.3797,67.885,-67.9867
1847,220.281,67.3653,67.814,-67.9795
1848,220.234,67.3509,67.7431,-67.9723
1849,220.187,67.3365,67.6721,-67.9651
1850,220.14,67.3221,67.6012,-67.9579
1851,220.093,67.3078,67.5302,-67.9508
1852,220.046,67.2934,67.4593,-67.9438
1853,219.999,67.279,67.3884,-67.9367
1854,219.952,67.2646,67.3175,-67.9297
1855,219.905,67.2503,67.2465,-67.9228
1856,219.859,67.2359,67.1756,-67.9158
1857,219.812,67.2215,67.1047,-67.9089
1858,219.765,67.2071,67.0338,-67.9021
1859,219.719,67.1928,66.9629,-67.8953
1860,219.672,67.1784,66.892,-67.8885
1861,219.626,67.164,66.8211,-67.8817
1862,219.58,67.1496,66.7502,-67.875
1863,219.533,67.1353,66.6794,-67.8683
1864,219.487,67.1209,66.6085,-67.8617
1865,219.441,67.1065,66.5376,-67.8551
1866,219.395,67.0921,66.4667,-67.8485
1867,219.348,67.0778,66.3959,-67.842
1868,219.302,67.0634,66.325,-67.8355
1869,219.256,67.049,66.2542,-67.829
1870,219.21,67.0347,66.1833,-67.8226
1871,219.164,67.0203,66.1125,-67.8162
1872,219.119,67.0059,66.0417,-67.8098
1873,219.073,66.9916,65.9709,-67.8035
1874,219.027,66.9772,65.9,-67.7972
1875,218.981,66.9628,65.8292,-67.791
1876,218.936,66.9485,65.7584,-67.7847
1877,218.89,66.9341,65.6876,-67.7786
1878,218.844,66.9197,65.6168,-67.7724
1879,218.799,66.9054,65.546,-67.7663
1880,218.753,66.891,65.4752,-67.7602
1881,218.708,66.8766,65.4045,-67.7542
1882,218.663,66.8623,65.3337,-67.7482
1883,218.617,66.8479,65.2629,-67.7422
1884,218.572,66.8335,65.1922,-67.7363
1885,218.527,66.8192,65.1214,-67.7304
1886,218.481,66.8048,65.0507,-67.7245
1887,218.436,66.7904,64.9799,-67.7187
1888,218.391,66.7761,64.9092,-67.7129
1889,218.346,66.7617,64.8385,-67.7071
1890,218.301,66.7473,64.7678,-67.7014
1891,218.256,66.733,64.6971,-67.6957
1892,218.211,66.7186,64.6264,-67.6901
1893,218.166,66.7043,64.5556,-67.6845
1894,218.121,66.6899,64.485,-67.6789
1895,218.077,66.6755,64.4143,-67.6733
1896,218.032,66.6612,64.3436,-67.6678
1897,217.987,66.6468,64.273,-67.6623
1898,217.943,66.6324,64.2023,-67.6569
1899,217.898,66.6181,64.1317,-67.6515
1900,217.853,66.6037,64.061,-67.6461
1901,217.809,66.5893,63.9904,-67.6408
1902,217.764,66.575,63.9198,-67.6355
1903,217.72,66.5606,63.8491,-67.6302
1904,217.675,66.5463,63.7785,-67.625
1905,217.631,66.5319,63.7079,-67.6198
1906,217.587,66.5175,63.6373,-67.6146
1907,217.542,66.5032,63.5667,-67.6095
1908,217.498,66.4888,63.4961,-67.6044
1909,217.454,66.4744,63.4256,-67.5994
1910,217.41,66.4601,63.355,-67.5944
1911,217.366,66.4457,63.2845,-67.5894
1912,217.321,66.4314,63.2139,-67.5844
1913,217.277,66.417,63.1434,-67.5795
1914,217.233,66.4026,63.0728,-67.5746
1915,217.189,66.3883,63.0023,-67.5698
1916,217.145,66.3739,62.9318,-67.565
1917,217.102,66.3596,62.8613,-67.5602
1918,217.058,66.3452,62.7908,-67.5554
1919,217.014,66.3308,62.7204,-67.5507
1920,216.97,66.3165,62.6499,-67.5461
1921,216.926,66.3021,62.5794,-67.5414
1922,216.882,66.2878,62.5089,-67.5368
1923,216.839,66.2734,62.4385,-67.5322
1924,216.795,66.259,62.368,-67.5277
1925,216.751,66.2447,62.2976,-67.5232
1926,216.708,66.2303,62.2272,-67.5187
1927,216.664,66.216,62.1568,-67.5143
1928,216.621,66.2016,62.0864,-67.5099
1929,216.577,66.1873,62.016,-67.5055
1930,216.534,66.1729,61.9456,-67.5012
1931,216.49,66.1585,61.8752,-67.4969
1932,216.447,66.1442,61.8049,-67.4926
1933,216.404,66.1298,61.7345,-67.4884
1934,216.36,66.1155,61.6642,-67.4842
1935,216.317,66.1011,61.5939,-67.48
1936,216.274,66.0868,61.5236,-67.4759
1937,216.23,66.0724,61.4533,-67.4718
1938,216.187,66.0581,61.3829,-67.4677
